transaction_at,item_name,item_sku,quantity,unit_price,cost_price,total_amount,transaction_type
2026-05-03,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-03,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-03,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-03,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-05-03,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-03,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-03,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-03,Wipes 80pk,V12-FIL-037,4,30.46,24.64,121.84,sale
2026-05-03,Diapers M40,V12-FIL-038,2,25.63,20.77,51.26,sale
2026-05-03,Formula 900g,V12-FIL-039,1,14.69,11.00,14.69,sale
2026-05-03,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-03,Spices 100g,V12-FIL-041,9,17.65,11.92,158.85,sale
2026-05-03,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-05-03,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-05-03,Dried Fruit 400g,V12-FIL-047,3,7.61,5.55,22.83,sale
2026-05-03,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-05-03,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-03,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-03,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-03,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-03,Lettuce,V12-FIL-055,6,29.72,21.09,178.32,sale
2026-05-03,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-03,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-03,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-05-03,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-03,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-03,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-03,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-05-03,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-05-03,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-05-03,Soy Sauce 500ml,V12-FIL-069,1,68.59,44.20,68.59,sale
2026-05-03,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-03,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-05-03,Turmeric 200g,V12-FIL-073,6,15.83,10.83,94.98,sale
2026-05-03,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-05-03,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-03,Parsley,V12-FIL-078,4,28.45,23.99,113.80,sale
2026-05-03,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-03,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-03,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-03,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-03,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-03,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-03,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-03,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-03,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-03,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-03,GT V12-PO-001,V12-PO-001,3,9.00,4.00,27.00,sale
2026-05-03,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-03,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-03,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-03,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-03,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-03,GT V12-UNKNOWN-001,V12-UNKNOWN-001,2,7.00,3.00,14.00,sale
2026-05-03,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-04,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-04,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-04,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-04,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-04,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-05-04,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-04,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-04,Flour 5kg,V12-FIL-003,7,53.18,36.47,372.26,sale
2026-05-04,Pasta 500g,V12-FIL-004,3,55.23,43.12,165.69,sale
2026-05-04,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-04,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-04,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-04,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-04,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-05-04,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-05-04,Butter 500g,V12-FIL-013,1,53.87,34.85,53.87,sale
2026-05-04,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-04,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-05-04,Potato 5kg,V12-FIL-020,2,16.50,13.20,33.00,sale
2026-05-04,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-04,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-05-04,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-04,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-04,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-04,Biscuits 400g,V12-FIL-029,4,60.22,39.68,240.88,sale
2026-05-04,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-04,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-04,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-04,Wipes 80pk,V12-FIL-037,4,30.46,24.64,121.84,sale
2026-05-04,Diapers M40,V12-FIL-038,2,25.63,20.77,51.26,sale
2026-05-04,Formula 900g,V12-FIL-039,1,14.69,11.00,14.69,sale
2026-05-04,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-04,Spices 100g,V12-FIL-041,9,17.65,11.92,158.85,sale
2026-05-04,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-05-04,Oats 1kg,V12-FIL-045,2,23.83,19.25,47.66,sale
2026-05-04,Dried Fruit 400g,V12-FIL-047,3,7.61,5.55,22.83,sale
2026-05-04,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-05-04,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-04,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-04,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-04,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-04,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-05-04,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-04,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-04,Mango 1kg,V12-FIL-058,7,32.41,20.67,226.87,sale
2026-05-04,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-04,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-04,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-04,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-05-04,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-05-04,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-05-04,Soy Sauce 500ml,V12-FIL-069,1,68.59,44.20,68.59,sale
2026-05-04,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-04,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-05-04,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-05-04,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-05-04,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-04,Parsley,V12-FIL-078,3,28.45,23.99,85.35,sale
2026-05-04,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-04,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-04,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-05-04,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-04,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-04,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-04,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-04,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-04,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-04,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-04,GT V12-PO-001,V12-PO-001,3,9.00,4.00,27.00,sale
2026-05-04,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-04,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-04,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-04,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-04,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-04,GT V12-UNKNOWN-001,V12-UNKNOWN-001,2,7.00,3.00,14.00,sale
2026-05-04,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-05,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-05,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-05,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-05,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-05,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-05-05,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-05,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-05,Flour 5kg,V12-FIL-003,7,53.18,36.47,372.26,sale
2026-05-05,Pasta 500g,V12-FIL-004,2,55.23,43.12,110.46,sale
2026-05-05,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-05,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-05,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-05,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-05,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-05-05,Cheddar 1kg,V12-FIL-012,4,14.93,10.87,59.72,sale
2026-05-05,Butter 500g,V12-FIL-013,1,53.87,34.85,53.87,sale
2026-05-05,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-05,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-05-05,Potato 5kg,V12-FIL-020,2,16.50,13.20,33.00,sale
2026-05-05,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-05,Orange 1kg,V12-FIL-024,2,60.31,44.16,120.62,sale
2026-05-05,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-05,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-05,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-05,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-05-05,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-05,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-05,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-05,Wipes 80pk,V12-FIL-037,4,30.46,24.64,121.84,sale
2026-05-05,Diapers M40,V12-FIL-038,2,25.63,20.77,51.26,sale
2026-05-05,Formula 900g,V12-FIL-039,1,14.69,11.00,14.69,sale
2026-05-05,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-05,Spices 100g,V12-FIL-041,9,17.65,11.92,158.85,sale
2026-05-05,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-05-05,Oats 1kg,V12-FIL-045,2,23.83,19.25,47.66,sale
2026-05-05,Dried Fruit 400g,V12-FIL-047,3,7.61,5.55,22.83,sale
2026-05-05,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-05-05,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-05,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-05,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-05,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-05,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-05-05,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-05,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-05,Mango 1kg,V12-FIL-058,7,32.41,20.67,226.87,sale
2026-05-05,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-05,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-05,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-05,Pistachio 250g,V12-FIL-065,4,23.26,18.75,93.04,sale
2026-05-05,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-05-05,Vinegar 1L,V12-FIL-068,4,32.94,21.52,131.76,sale
2026-05-05,Soy Sauce 500ml,V12-FIL-069,1,68.59,44.20,68.59,sale
2026-05-05,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-05,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-05-05,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-05-05,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-05-05,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-05,Parsley,V12-FIL-078,3,28.45,23.99,85.35,sale
2026-05-05,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-05,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-05,GT V12-HEALTHY-001,V12-HEALTHY-001,2,12.00,6.00,24.00,sale
2026-05-05,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-05,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-05,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-05,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-05,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-05,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-05,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-05,GT V12-PO-001,V12-PO-001,3,9.00,4.00,27.00,sale
2026-05-05,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-05,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-05,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-05,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-05,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-05,GT V12-UNKNOWN-001,V12-UNKNOWN-001,2,7.00,3.00,14.00,sale
2026-05-05,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-06,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-05-06,GT V12-FAST-002,V12-FAST-002,5,14.00,7.00,70.00,sale
2026-05-06,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-05-06,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-05-06,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-05-06,Cooking Oil 3L,V12-FIL-001,7,10.37,8.32,72.59,sale
2026-05-06,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-05-06,Flour 5kg,V12-FIL-003,7,53.18,36.47,372.26,sale
2026-05-06,Pasta 500g,V12-FIL-004,2,55.23,43.12,110.46,sale
2026-05-06,Mayo 750ml,V12-FIL-005,10,6.41,4.14,64.10,sale
2026-05-06,Ketchup 1kg,V12-FIL-006,6,11.33,7.49,67.98,sale
2026-05-06,Olive Oil 1L,V12-FIL-007,5,36.61,26.78,183.05,sale
2026-05-06,Tea 400g,V12-FIL-008,3,42.51,26.88,127.53,sale
2026-05-06,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-05-06,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-05-06,Butter 500g,V12-FIL-013,1,53.87,34.85,53.87,sale
2026-05-06,Fish 800g,V12-FIL-017,8,58.66,42.10,469.28,sale
2026-05-06,Cucumber 1kg,V12-FIL-018,4,19.82,13.01,79.28,sale
2026-05-06,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-05-06,Onion 5kg,V12-FIL-021,6,23.96,17.56,143.76,sale
2026-05-06,Orange 1kg,V12-FIL-024,2,60.31,44.16,120.62,sale
2026-05-06,Cola 1.5L,V12-FIL-025,5,16.04,11.00,80.20,sale
2026-05-06,Water 6pk,V12-FIL-026,4,31.55,24.27,126.20,sale
2026-05-06,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-05-06,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-05-06,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-05-06,Detergent 3kg,V12-FIL-032,4,61.60,44.25,246.40,sale
2026-05-06,Shampoo 400ml,V12-FIL-034,4,58.35,39.03,233.40,sale
2026-05-06,Wipes 80pk,V12-FIL-037,4,30.46,24.64,121.84,sale
2026-05-06,Diapers M40,V12-FIL-038,2,25.63,20.77,51.26,sale
2026-05-06,Formula 900g,V12-FIL-039,1,14.69,11.00,14.69,sale
2026-05-06,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-05-06,Spices 100g,V12-FIL-041,9,17.65,11.92,158.85,sale
2026-05-06,Cereal 500g,V12-FIL-044,4,54.26,40.16,217.04,sale
2026-05-06,Oats 1kg,V12-FIL-045,2,23.83,19.25,47.66,sale
2026-05-06,Dried Fruit 400g,V12-FIL-047,3,7.61,5.55,22.83,sale
2026-05-06,Canned Beans 400g,V12-FIL-048,6,28.98,22.66,173.88,sale
2026-05-06,Tuna 180g,V12-FIL-049,7,58.71,43.15,410.97,sale
2026-05-06,Instant Noodles 5pk,V12-FIL-050,9,28.16,24.32,253.44,sale
2026-05-06,Frozen Veg 1kg,V12-FIL-051,4,38.85,30.98,155.40,sale
2026-05-06,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-05-06,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-05-06,Zucchini,V12-FIL-056,9,35.42,23.42,318.78,sale
2026-05-06,Eggplant,V12-FIL-057,11,35.67,29.77,392.37,sale
2026-05-06,Mango 1kg,V12-FIL-058,7,32.41,20.67,226.87,sale
2026-05-06,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-05-06,Dates 1kg,V12-FIL-060,3,22.53,15.13,67.59,sale
2026-05-06,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-05-06,Pistachio 250g,V12-FIL-065,4,23.26,18.75,93.04,sale
2026-05-06,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-05-06,Vinegar 1L,V12-FIL-068,4,32.94,21.52,131.76,sale
2026-05-06,Soy Sauce 500ml,V12-FIL-069,1,68.59,44.20,68.59,sale
2026-05-06,Stock Cubes 12pk,V12-FIL-070,7,19.59,15.20,137.13,sale
2026-05-06,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-05-06,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-05-06,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-05-06,Mint,V12-FIL-077,6,26.72,18.48,160.32,sale
2026-05-06,Parsley,V12-FIL-078,3,28.45,23.99,85.35,sale
2026-05-06,GT V12-GROWTH-001,V12-GROWTH-001,1,13.00,6.00,13.00,sale
2026-05-06,GT V12-GROWTH-002,V12-GROWTH-002,1,26.00,12.00,26.00,sale
2026-05-06,GT V12-HEALTHY-001,V12-HEALTHY-001,2,12.00,6.00,24.00,sale
2026-05-06,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-05-06,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-05-06,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-06,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-05-06,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-06,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-05-06,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-05-06,GT V12-PO-001,V12-PO-001,3,9.00,4.00,27.00,sale
2026-05-06,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-05-06,GT V12-SLOW-001,V12-SLOW-001,1,12.00,6.00,12.00,sale
2026-05-06,GT V12-SLOW-002,V12-SLOW-002,2,8.00,4.00,16.00,sale
2026-05-06,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-05-06,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-05-06,GT V12-UNKNOWN-001,V12-UNKNOWN-001,2,7.00,3.00,14.00,sale
2026-05-06,GT V12-UNKNOWN-002,V12-UNKNOWN-002,1,5.00,2.00,5.00,sale
2026-05-17,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-17,GT V12-SEASONAL-004,V12-SEASONAL-004,6,20.00,9.00,120.00,sale
2026-05-18,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-18,GT V12-SEASONAL-004,V12-SEASONAL-004,6,20.00,9.00,120.00,sale
2026-05-19,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-19,GT V12-SEASONAL-004,V12-SEASONAL-004,6,20.00,9.00,120.00,sale
2026-05-20,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-20,GT V12-SEASONAL-004,V12-SEASONAL-004,6,20.00,9.00,120.00,sale
2026-05-21,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-21,GT V12-SEASONAL-004,V12-SEASONAL-004,6,20.00,9.00,120.00,sale
2026-05-22,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-22,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-22,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-23,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-23,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-23,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-24,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-24,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-24,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-24,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-24,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-25,GT V12-HEALTHY-002,V12-HEALTHY-002,2,9.00,4.00,18.00,sale
2026-05-25,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-05-25,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-05-25,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,2,80.00,40.00,160.00,sale
2026-05-25,GT V12-SEASONAL-003,V12-SEASONAL-003,5,15.00,7.00,75.00,sale
2026-05-25,GT V12-SEASONAL-004,V12-SEASONAL-004,5,20.00,9.00,100.00,sale
2026-05-26,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-05-26,GT V12-FAST-003,V12-FAST-003,8,18.00,9.00,144.00,sale
2026-05-26,Cooking Oil 3L,V12-FIL-001,9,10.37,8.32,93.33,sale
2026-05-26,Mayo 750ml,V12-FIL-005,6,6.41,4.14,38.46,sale
2026-05-26,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-05-26,Olive Oil 1L,V12-FIL-007,10,36.61,26.78,366.10,sale
2026-05-26,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
